NUMPED;NUMITEM;CODPROD;QTDE;VALUNIT;UNID;ALIQICMS;COMISSAO;STICMS;CFOP;REDUCBASEICMS
558080;1;389;1;58.8;Bd;18;0;20;5102;33.33
558080;2;267;1;26.74;Un;18;0;20;5102;33.33
558080;3;733;8;8.5;Un;18;0;0;5102;0
558080;4;352;1;19.21;Un;18;0;0;5102;0
558080;5;198;12;11.88;Un;18;0;20;5102;33.33
558080;6;343;1;49.88;Un;18;0;20;5102;33.33
558080;7;155;5;41.5;Kg;18;0;20;5102;33.33
558080;8;102;1;39.5;Bd;18;0;20;5102;61.11
558080;9;422;1;10.58;Un;0;0;20;5102;33.33
558080;10;416;4;17.25;Kg;18;0;20;5102;33.33
558080;11;410;2;9.7;Kg;18;0;20;5102;33.33
558081;1;310;1.5;15.21;Kg;18;0;20;5102;33.33
558081;2;162;0.36;58.9;Kg;18;0;0;5102;0
558081;3;150;0.444;49.88;Kg;18;0;20;5102;33.33
558081;4;452;1;9.6;Lt;0;0;0;5102;0
558081;5;290;0.886;25.05;Kg;18;0;20;5102;33.33
557383;1;290;1.22;25.34;Kg;18;0;20;5102;33.33
557383;2;122;1.958;40.22;Kg;12;0;0;5102;0
557384;1;170;30;32.94;Kg;12;0;0;5102;0
557385;1;122;2.085;38.99;Kg;12;0;0;5102;0
557386;1;196;5.475;29.96;Kg;18;0;20;5102;33.33
557386;2;126;1.2;12.21;Kg;18;0;20;5102;33.33
557386;3;117;2.004;61.48;Kg;18;0;20;5102;33.33
557386;4;119;1;33.18;Un;0;0;60;5405;0
557387;1;123;1.09;51.18;Kg;12;0;0;5102;0
557387;2;108;3;16.8;Un;18;0;20;5102;33.33
557387;3;106;1.95;31.26;Kg;18;0;20;5102;33.33
557387;4;191;3;15.6;Lt;18;0;0;5102;0
557387;5;129;2;33.18;Un;18;0;20;5102;33.33
557387;6;602;2;52.28;Un;18;0;20;5102;33.33
557387;7;267;2;26.74;Un;18;0;20;5102;33.33
557387;8;316;0.6;14.5;Kg;18;0;20;5102;33.33
557388;1;554;6;32.92;Un;18;0;20;5102;33.33
557388;2;126;4.05;12.21;Kg;18;0;20;5102;33.33
557388;3;121;1.15;32.2;Kg;18;0;20;5102;33.33
557388;4;122;4.2;38.99;Kg;12;0;0;5102;0
557388;5;105;2;16.8;Un;18;0;20;5102;33.33
557389;1;122;17;38.99;Kg;12;0;0;5102;0
557389;2;148;7.1;41.18;Kg;12;0;0;5102;0
557389;3;121;5.415;32.2;Kg;18;0;20;5102;33.33
557389;4;125;3;50.17;Un;18;0;20;5102;33.33
557389;5;435;1;28.75;Un;18;0;20;5102;12
557389;6;371;1;216.86;Bd;18;0;20;5102;61.11
557389;7;505;5;21.28;Kg;18;0;20;5102;61.11
557389;8;509;1.05;8.85;Kg;18;0;20;5102;61.11
557389;9;425;1;174.93;Un;18;0;20;5102;61.11
557389;10;316;1.25;14.5;Kg;18;0;20;5102;33.33
557390;1;220;5;22.62;Kg;0;0;60;5405;0
557390;2;230;5;24.57;Kg;0;0;60;5405;0
557390;3;992;24;5.9;Lt;12;2;60;5405;0
557390;4;193;12;14.5;Lt;18;0;20;5102;33.33
557390;5;129;12;34.87;Un;18;0;20;5102;33.33
557390;6;194;0.92;55.26;Kg;12;0;0;5102;0
557390;7;602;1;52.28;Un;18;0;20;5102;33.33
557390;8;2267;2;42.5;Un;12;0;20;5102;33.33
557390;9;180;2.9;47.83;Kg;18;0;20;5102;33.33
557390;10;121;0.97;32.2;Kg;18;0;20;5102;33.33
557390;11;471;2;21.48;Un;0;0;60;5405;0
557390;12;217;3.45;29.37;Kg;0;0;60;5405;0
557390;13;122;4.1;38.99;Kg;12;0;0;5102;0
557390;14;168;1;101.2;Cx;18;0;20;5102;61.11
557391;1;117;0.43;61.48;Kg;18;0;20;5102;33.33
557391;2;877;3;32.9;Un;18;0;20;5102;33.33
557391;3;114;6.8;41.53;Kg;18;0;20;5102;33.33
557391;4;101;10;5.4;Un;0;0;60;5405;0
557391;5;129;1;34.87;Un;18;0;20;5102;33.33
557392;1;148;8.65;41.18;Kg;12;0;0;5102;0
557393;1;122;25.2;38.99;Kg;12;3;0;5102;0
557393;2;203;7.4;19.77;Kg;0;3;60;5405;0
557394;1;159;16.2;40.37;Kg;18;0;20;5102;33.33
557394;2;121;3.25;32.2;Kg;18;0;20;5102;33.33
557394;3;294;3.4;44.08;Kg;0;0;60;5405;0
557394;4;144;2;45.08;Un;18;0;0;5102;0
557395;1;298;0.306;42.9;Kg;18;0;0;5102;0
557395;2;497;0.512;86.7;Kg;18;0;20;5102;33.33
557395;3;435;1;28.75;Un;18;0;20;5102;12
557395;4;121;0.544;32.2;Kg;18;0;20;5102;33.33
557395;5;121;0.538;32.2;Kg;18;0;20;5102;33.33
557396;1;474;2;22.2;Un;18;3;20;5102;33.33
557396;2;346;4;12.65;Un;18;3;0;5102;0
557396;3;446;15;12.68;Un;0;3;0;5102;0
557396;4;205;7;22.62;Kg;0;3;0;5102;0
557396;5;602;3;52.28;Un;18;3;20;5102;33.33
557396;6;170;10;32.94;Kg;12;3;0;5102;0
557396;7;554;12;32.92;Un;18;3;20;5102;33.33
